"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","partner","APEX Accelerator","Montana APEX Accelerator - Lewiston","","Montana","listed in the National APEX Accelerator Alliance locator for Montana","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/montana-apex-accelerator-lewiston/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Montana'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Montana APEX Accelerator - Missoula","","Montana","listed in the National APEX Accelerator Alliance locator for Montana","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/montana-apex-accelerator-missoula/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Montana'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Montana APEX Accelerator - Southwest","","Montana","listed in the National APEX Accelerator Alliance locator for Montana","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/montana-apex-accelerator-southwest/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Montana'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Native American Development Corporation APEX","","Montana","listed in the National APEX Accelerator Alliance locator for Montana","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/native-american-development-corporation-apex/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Montana'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NBDC APEX Accelerator - Kearney","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nbdc-apex-accelerator-kearney/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NBDC APEX Accelerator - Lincoln","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nbdc-apex-accelerator-lincoln/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NBDC APEX Accelerator - Norfolk","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nbdc-apex-accelerator-norfolk/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","NBDC APEX Accelerator - Omaha HQ","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nbdc-apex-accelerator-omaha-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Nebraska Indian Community College (NICC) APEX Accelerator - Macy Campus HQ","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nebraska-indian-community-college-nicc-apex-accelerator-macy-campus-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Nebraska Indian Community College (NICC) APEX Accelerator - Santee Campus","","Nebraska","listed in the National APEX Accelerator Alliance locator for Nebraska","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/nebraska-indian-community-college-nicc-apex-accelerator-santee-campus/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Nebraska'; NAPEX does not publish the accelerator's own URL in this record"
