"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","end-customer","multi-unit restaurant franchisee","Compass Group Usa","http://ww547.compassusa.com","","321 franchised units","Multi-unit, multi-brand franchisee ranked #38 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 38 (2026). Brands: Chick-fil-A, Einstein Bros. Bagels, Panda Express, Papa Johns, Dunkin’, PJ’s Coffee of New Orleans, Subway, Caribou Coffee, Qdoba Mexican Eats, Pizza Hut, Jersey Mike’s, Panera Bre Contract caterer, retailer or travel-centre operator franchising brands inside venues it already occupies - much of the estate is not third-party landlord space, so fit is lower. Also listed as ""Compass Group Usa Inc"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","G & M Oil Co.","","","301 franchised units","Multi-unit, multi-brand franchisee ranked #40 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 40 (2026). Brands: Chevron, ExtraMile"
"recoup","end-customer","multi-unit restaurant franchisee","Feast Enterprises/beshay Enterprises/dmsd Foods","","","289 franchised units","Multi-unit, multi-brand franchisee ranked #41 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 41 (2026). Brands: Jack in the Box, Denny’s, Popeyes Louisiana Kitchen, Del Taco, Corner Bakery Café Also listed as ""Feast Enterprises Llc / Beshay Enterprises / Dmsd Foods"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","The Covelli Family Limited Partnership","","","281 franchised units","Multi-unit, multi-brand franchisee ranked #43 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 43 (2026). Brands: Panera Bread, DQ Grill & Chill, O’Charley’s, Caribou Coffee, Oath Pizza, DQ Treat"
"recoup","end-customer","multi-unit restaurant franchisee","Sodexo","https://www.sodexo.com","","281 franchised units","Multi-unit, multi-brand franchisee ranked #44 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","https://www.sodexo.com/contact-us","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 44 (2026). Brands: Chick-fil-A, Einstein Bros. Bagels, Qdoba Mexican Eats, Dunkin’, Pizza Hut, Subway, Jamba, Moe’s Southwest Grill, Panera Bread, Taco Bell, Steak n Shake by Biglari, Erbert & Gerber Contract caterer, retailer or travel-centre operator franchising brands inside venues it already occupies - much of the estate is not third-party landlord space, so fit is lower. Also listed as ""Sodexo Inc"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Parikh Network","https://parikh.com","","271 franchised units","Multi-unit, multi-brand franchisee ranked #46 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 46 (2026). Brands: Popeyes Louisiana Kitchen, Arby’s, Uno Pizzeria & Grill Also listed as ""Parikh Network"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Henley Enterprises","https://henleyenterprises.com","","261 franchised units","Multi-unit, multi-brand franchisee ranked #49 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 49 (2026). Brands: Valvoline Instant Oil Change"
"recoup","end-customer","multi-unit restaurant franchisee","Bandon Holdings","","","256 franchised units","Multi-unit, multi-brand franchisee ranked #50 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 50 (2026). Brands: Anytime Fitness"
"recoup","end-customer","multi-unit restaurant franchisee","Mason-harrison-ratliff Enterprises","","","246 franchised units","Multi-unit, multi-brand franchisee ranked #52 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 52 (2026). Brands: Sonic"
"recoup","end-customer","multi-unit restaurant franchisee","Cotti Foods Corporation","https://www.cottifoods.com","","236 franchised units; 233 franchised units","Multi-unit, multi-brand franchisee ranked #55 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 55 (2026). Brands: Wendy’s, Taco Bell, Pieology Pizzeria Also listed as ""Cotti Foods Corporation"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Cafua Management Company","","","229 franchised units","Multi-unit, multi-brand franchisee ranked #57 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 57 (2026). Brands: Dunkin’"
"recoup","end-customer","multi-unit restaurant franchisee","American West Restaurant Group","","","227 franchised units","Multi-unit, multi-brand franchisee ranked #59 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 59 (2026). Brands: Pizza Hut"
"recoup","end-customer","multi-unit restaurant franchisee","Chunara Group of Companies/the Falcons Group","","","227 franchised units","Multi-unit, multi-brand franchisee ranked #60 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 60 (2026). Brands: Dunkin’, Nothing Bundt Cakes, Checkers & Rally’s, Baskin-Robbins, Qdoba Mexican Eats, Take 5 Oil Change Center, TGI Fridays, Blaze Pizza, BurgerFi, Popeyes Louisiana Kitchen, Super Also listed as ""Chunara Group of Companies / the Falcons Group"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Apple Hospitality Reit","","","217 franchised units","Multi-unit, multi-brand franchisee ranked #66 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 66 (2026). Brands: Hilton Garden Inn, Hampton Inn by Hilton, Courtyard by Marriott, Residence Inn by Marriott, Homewood Suites by Hilton, Fairfield by Marriott, Home2 Suites by Hilton, TownePlace Sui Also listed as ""Apple Hospitality Reit"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","A3h Foods Lp/hv Restaurants","","","215 franchised units","Multi-unit, multi-brand franchisee ranked #67 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 67 (2026). Brands: Jack in the Box"
"recoup","end-customer","multi-unit restaurant franchisee","MBN Brands","https://www.mbnbrands.com","","215 franchised units","Multi-unit, multi-brand franchisee ranked #68 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","https://www.mbnbrands.com/contact-us","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 68 (2026). Brands: Great American Cookies, Jimmy John’s, Burger King, KFC, Marble Slab Creamery, Pretzelmaker, IHOP Also listed as ""MBN Brands"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Applegreen Travel Plaza/applegreen Welcome Centres Llc","","","208 franchised units","Multi-unit, multi-brand franchisee ranked #69 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 69 (2026). Brands: Burger King, Dunkin’, Auntie Anne’s, 7-Eleven, Subway, Popeyes Louisiana Kitchen, Roy Rogers, Panera Bread, Panda Express, Cinnabon, Pizza Hut"
"recoup","end-customer","multi-unit restaurant franchisee","Akash Management/adir Restaurants","","","208 franchised units","Multi-unit, multi-brand franchisee ranked #70 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 70 (2026). Brands: Carl’s Jr., Wingstop, Jamba, Pieology Pizzeria, Arby’s"
"recoup","end-customer","multi-unit restaurant franchisee","B&g Food Entrprises","","","207 franchised units","Multi-unit, multi-brand franchisee ranked #71 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","secondary","2026-09-03","Multi-Unit Franchisee Mega 99 rank 71 (2026). Brands: Taco Bell"
"recoup","end-customer","multi-unit restaurant franchisee","National Fitness Partners","https://nationalfitness.com","","197 franchised units","Multi-unit, multi-brand franchisee ranked #77 on the 2026 Mega 99 by unit count; a portfolio of leased sites means a CAM reconciliation from every landlord each year.","","director of real estate","https://www.franchising.com/articles/20260228_2026_mega99rankings.html","list-article","verified","2026-09-03","Multi-Unit Franchisee Mega 99 rank 77 (2026). Brands: Planet Fitness Also listed as ""National Fitness Partners"" in https://nationalfitness.com."
